Date,Open,High,Low,Close,Adj Close,Volume
2019-04-01,82.35,83.79,82.03,83.66,83.66,1641900
2019-04-02,83.71,84.42,83.12,84.32,84.32,1117400
2019-04-03,84.9,86.45,84.9,85.72,85.72,2952400
2019-04-04,85.79,86.64,85.51,86.2,86.2,1213600
2019-04-05,86.5,86.73,85.91,86.27,86.27,947100
2019-04-08,85.84,86.7,85.59,86.67,86.67,1048200
2019-04-09,86.31,86.55,85.14,85.3,85.3,970800
2019-04-10,85.3,86.24,84.86,86.08,86.08,757700
2019-04-11,86.32,87.33,85.76,86.9,86.9,1006700
2019-04-12,87.68,88.19,87.17,87.95,87.95,1227500
2019-04-15,88.03,88.11,87.03,87.56,87.56,768000
2019-04-16,87.9,88.7,87.72,88.66,88.66,859500
2019-04-17,89.33,89.78,88.69,89.02,89.02,1311200
2019-04-18,88.89,89.56,88.59,89.43,89.43,851400
2019-04-22,89.01,89.21,88.39,88.63,88.63,1006300
2019-04-23,88.63,89.84,88.41,89.81,89.81,1803700
2019-04-24,91.91,96.78,91.88,95.83,95.83,3193900
2019-04-25,95.97,96.31,94.4,95.51,95.51,1753200
2019-04-26,95.39,95.39,93.96,94.51,94.51,1299500
2019-04-29,94.73,94.91,93.68,94.21,94.21,1704600
